review_id,element_id,rating,ground_truth,predicted,score,text,reason
"R18A1K5678ELRR,R3VBWUYTKOOUQ7,R320E1OP4NVG4E,R10EY3S2UI2CVF,R3TWPYZY4WV9SK,R2GYN2RG5YXY61,R2Y6MTG252PZ9P,R1IM78YLKWJZ1B",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476976,4.0,Positive,Negative,-0.8836,"I have been using this Geyser for almost two months. it heats up the water in just 15 minutes and quite power efficient. Uses almost half a unit for two person. And if you leave it on for the whole day its around 1 unit. Very power efficient. And looks stylish in the bathroom and due to the form factor doest take much space. Go for it . You get all the pipes and Installation material in the box so no need to buy them separately which is the case in some other models.,I had 2 option while purchasing this geyser, Havells vs this one. I opted this one as this was cheaper then its Havell's counterpart but this geyser does not satisfies me at all. The only PROS is its heats up water very quickly but rest is all CONS.I keep the know to maximum temperature but still the light does not move from orange to red even if I put on the geyser for 3 hrs. It does not holds hot water for long. I have used Recold, AO Smith even Amica earlier they were not as quick as Crompton but they used to hold hot water for long. I have another Havells at home whose light goes from green to orange to red to display water temperature.,Paisa wasul hai,The product is not that good , just given 5 star energy efficient, but it takes more time to heat the water, also don’t holds hot water for atleast 6 hrs. Temperature control also not so good , after getting 2-3 liters itself , water becomes cold, even if it is on from 20 min,I’m using ao smith geyser in our one room from five years, no issue, again purchased 2 geysers for other two rooms , one is ao smith and other is this crompton, even though i spend more for this geyser I’m not satisfied. Better go for ao smith or racold..,,Waranty card are missing.,एक होम गीजर में जो होना चाहिए वो सब कुछ है सबसे अच्छी बात है पावर आफ होने के बाद भी गीजर के टेंक में बचा पानी 8 घंटे तक भी गर्म रहता है।,Good product using since 2 months working properly",Ada kata 'Tapi' (Kontras)
"R3MTH1DRIEXJ4M,R29A6Q7HZ6EA5U,R3TD9LHIZPOJZZ,R2PFDWJXL0R5KK,R1FKF3ZE0DND0Q,R3KUJV3XYVM4Z6,RD8XDFHPQTF6M,R2JZWY45ZK4FS3",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476978,3.9,Neutral,Positive,0.9503,"Good product and superb fast heating.As it was small tank if u need to get bucket water1. On geyser and wait till water gets heated (2-3mins) ON TAP and fill bucket with hot water.2. OFF TAP and wait for another round of water heating then again fill bucket and leave the tap ON untill bucket filled with warm water.3. If u need more hot water repeat steps 1 &2.Cons:-1. One need to purchase inlet & outlet pipes which costs around 400 as this was not provided by orient.Writing review after 20+ days usuage.,Heater is so slow as compare to Bajaj heater ... currently i purchased this 1 but it's not good,I have ordered two of them . Installed in bathroom as well . There is a trick to use it in bathroom. Either turn tap really slowly or by turning on tap at full sppeed. Whenever the the water get cold again switch of the tap , after 3 to 5 minutes again on and fill. Just this compromise you have to make in place of storage geysers.,Product body fitting is average. Be prepared to spend another 600-700 R's. on installation pipes, 16A plug and installation charges. No installation plate with geyser. To be mounted on screws. No safety valve supplied with geyser. Overall average product. Better go for Havells which comes with all accessories.,Easy to install.Temprature controller is not available with this product..Till date working good.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51IzGNDZ7eL._SY88.jpg,Ordered on 7th feb 2021. Received as per delivery date. On opening found that the unit is wrapped with plastic and found water droplets. Maybe they tested the product before delivery. Coming to the product, it heats water to boiling temp in 3-4 minutes and you can expect 4 jugs of hot water only.Delivery:5/5Packing:1/5 — since no bubble wrap or anything to protect the product.Product:3/5— you should not design a product with such low capacity, now I am struck after buyingLooks:5/5Will update more later...,First of all this is not a storage geyser. this is instant water heater. So better to understand the feature before using it. Just switch it on and wait for 1-2 min. it will start supplying hot water . As i told this is not a Storage geyser like 5-25 Ltr.  It comes with 3lts capacity only with 3KVA. So once the set temperature reach . Then Open the Hot water TAP in normal/Slow running speed .So that it will continue supplying Hot water/ warm water. If the Hot water Tap will be fully opened with full speed then this instant water water will not get sufficient time to warm the water. Hope this review will be helpful.",-
"R1OW9TWGTIS29M,R2X2WOP22DNGDV,R2M132CK318U3F,R3SCT96D2225LJ,R368748X71CS6N,R2986V8U04JEIG,R167KSSEHI9SV,R2UI7KAL0FX21X",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476980,3.9,Neutral,Positive,0.2382,"Good quality,Super 👌,Worth for the money but the knob is slippery,Good product,Nice,Ok,Little bit of noice,Good",-
"R3M6NH8U0C7JBM,R32DO8SLNF2JSA,R3U0NCD7XO2KX4,R3A34J0QMEWYPJ,R3P9E303DFLLWO,R18Z15U25MM9WZ,R1A9K53T8ZSX14,R1TS0MH0S4ZXZP",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476984,2.6,Negative,Positive,0.3514,"It is broken and it is not useful. Please change this product,product is so so... the plastic quality is not so good as per the price.it claims that it can be stuck in the metallic areas like fridge but the magnet is not working.,The first one was not working and the replacement was sent without box with a used piece. The battery had water while I received it and even the delivery person was shocked,This is marvellous product to use . Such a small product but does wonders . And that too given 2 batteries,Great product and lovely packaging,I don't like it the product it not working,Not satisfied,",-
"R8P1LH1QES7X5,R3P0F39HVQX1F2,R1F4WX53SB8ZKQ,RU9DOPO6AYDMQ,R8GI3QXXT6HDE,R14LR72Y74A8AE,R146T7C5DJS2HC,RAZSYIJNF6OTY",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476985,3.8,Neutral,Positive,0.9153,"Small and compact. Literally the size of your hand.Heated up two cups of water to 75c (hot coffee temperature) in a few minutes.Great for the avid backpacker,Not the best but ok with price. It is small so it only takes less space. Looks good.,It takes repeated auto swich of and on sessions to cook Maggie.,Actually I purchased it for travelling purpose at least I can get warm water and I can make black coffee at any place at any time...This purpose getting solve  ... But It is not usable to boil Eggs and other purpose like Cooker rice etc.,U cannot cook r boil current consumption will be high,Good one product,बहुत ही अच्छा है। मैं तीन टाइम खाना बनाता हूं। सब कुछ अच्छी तरीके से बनता है।,Top stand should be included in the item",-
"R1DID47Y3SOM8N,RDR64CJXIU14Q,R35FYRYXQJUQKR,R2ICWHHEJJKM14,R27C6A2VQ1DCPT,R3IUDCLTBUPUIQ,R3VFX06LEJWEGM,R3KYBU80FW4GW4",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476987,3.5,Neutral,Positive,0.991,",after 15 days uts 2 tubes not working...waste of money,Fuse early,The item is nice, light weight and good to use. The only issue is crude finish. The grill is coming off from sides. The reflector surface is bulging out and appears that it may break with heat. I requested for replacement but e mail sent to me says you will refund me the money after receiving the item . This was not the arrangement. Kindly replace the item with one which is free of defects. In cold conditions of hills in Uttarakhand I would like to use this item. Kindly give your views on my point so that I am prepared to receive defect free item from you and I return this one.,Sleek body and the Colour and only product of three rods with two year Warranty Light weight too and beautiful stand and can be rotated,Very good option in this range . Working efficiently and giving good temperature to  my room . One of my friend using this product for last 5 years without any problem. Good point is that it does not gives any smell as other blower gives.one suggestion - increase power cord length  by  9 inches so that we can use any where.,Item broken after some time  .. customer care not picking the phone even a single call,Was very useful in the record breaking winters this year.You have up to 3 levels of heating this is the best part. The only thing is that the light gets too bright so as to hurt your eyes but this is the issue with all such heater.",-
"ROG35PUVPRISM,RHMZ3T3WZDDMY,R1XMM783W6HJM9,R16YT7DTQMBX3D,R3S2TJNZAZMVLI,R385Q4NWD7KZ02,R15GMMIQGLF7KU,R2ITKFEBWVWQGC",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476988,3.9,Neutral,Positive,0.9755,"Thought it would be enough to warm 2 room and passage but it's heating fan is so small even 10*10 room heating took 3 hours to warm. They have BTC but it doesn't help to warm quickly,,It is a good product and this month I bought 3 pieces. The last one looked like a used and refurbished heater. The wheels provided with the heater are old and worn out. They do not rotate smoothly and there is difficulty in moving the heater.,A quality product which will keep you warm :),Not heating well. It works but radiation of heat is very low. I have other radiator heaters like Havells, Venus which hear comparatively much more for same power consumption. Will not recommend purchasing this. Surprised from this brand as kenstar is usually a good brand.,Used for 1 season. Good quality. The only issue was humidity in room on long usage >4-5 hours continued power on.,Liked, very good in operating, easy to use,Not getting heat,kept 1hr but no luck, waste this..",-
"RNDYBQHMT47QL,R279Z47TD2BTW0,R1KIQPBI7LXLZY,R18R9LYERVQDHJ,R1ESPXIP4APAI5,R1O99FX1SFVXWL,R2WZLXK8360X7Y",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476991,3.5,Neutral,Positive,0.96,"Best performance, I buy it twice...Really best for medium room...,Without power plug deliveredNever expected.,It's small and body is also poor quality,,Damig,durability,The product is durable and value of Money.It's very good product in this range.The quality is good and the air blow output is best.",-
"RR0XZNLNGQQUU,ROZ7GLYC4255J,R39BNXWIK6E894,RO5MNH2EETV7Y,RQESDHNQG4JEE,R1ARLE60GL6DTT,R39SJDQ1BMFLRZ,R74664PDS2LKO",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476993,3.4,Neutral,Positive,0.976,"Thik hai,Recommend for you,Riturn my product it is broken,I like the product but the wire is too small,Metal used is too thin in thickness as it was dented while delivered and same was rectified with bare hands.Cord was also smaller in length. But overall in this price range not much expected.,Very nice,So far so good. It gets a bit overheated I hope the base does not melt or get over heated. Have only used it once when the performance was extremely satisfying. Will have to wait and see,,Product was good, and value for money",-
"R205BUIEOZSB27,R3KAOEMO5MHN5A,R1DD7V7FUTYL3H,R5IQN4CBEDBAH,R1H10C8T2140MN,R1GE3ZFKDOX0KC,R3VTBRIS9BCUR4,R3EH023Z1ERZZB",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118476995,3.8,Neutral,Negative,-0.5106,"This product of yours company is heating 5 liters of water in 15-20 minutes, it's wastage both electricity and money.,Very Bad Quality of wire, and Rod.,The product is just ok, but the quality is a bit low, but you can't expect a premium at this cost.,Very faster,Gud,Nice,Nice,Cord length is too small",Isu Harga
"R1HD4L4O8FYBVJ,R1DSP7AK9O1EG0,R3F6O9LJWF9UGP,R1WGQ33LIJEOSH,R3NQC64D2P7Q16,R1H44VOQWJQYKK,RVLTVX5PB83WB,R372RHOH38PJ9W",5:6c218a69-b37f-472b-850d-2b9772792e4a:1152922604118477000,4.1,Positive,Neutral,0.0148,"An easy-to-use coffee filter at a reasonable price.,Value for money, fit and finish is good,Good for 3 glasses of filter coffee.,I am relishing the original filter coffee taste in North India.,I give it 5 stars as it is the same as shown and good and easy to use.,I mostly have instant coffee but this time I bought some filter coffee from Araku Valley during my visit. I was not aware of the process that you can't have it like the normal coffee so I tried it like normal one and it failed miserably because the coffee seeds won't get dissolved there is no coffee smell in it. Then I went online to understand the process where I came to know about this coffee maker. I bought it for 2cup coffee which cost me 299/-. You can get bigger one also for 4 or 6 cup. You can go through the process of how to make south Indian filter coffee online. To me it does job very efficiently and finally I am able to have a good cup of filter coffee. Now about the product it's not premium quality steel but it's a decent one and it's very easy to use. You fill the filter in morning and you can have the raw extract till night. So to me it's a value for money if you want to try filter coffee.,The press doesn't work perfectly but does the job. Size is small, you can only make one cup.,The steel quality is world class. Gives a proper filteration",-
